timestamp,mint,progress,R,A,unique_buyers,top3_pct,lp_burn,price_sol,price_usd,mcap_usd,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like
2025-06-03T07:18:50.555735+00:00,MurphDpkwyt51tQuoDm5sJH6CB6kodVBiAWBPdkpump,0,0.0,0.0,0,0.0,False,4.3e-08,6.9e-06,6899.0,False,0.0,0.0,0.0,False
2025-06-03T07:29:27.667453+00:00,G8fweATUBmP4GoseibygQRvYJyWHaWuw7e4LBtXTpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4458.0,False,0.0,0.0,0.0,False
2025-06-03T07:29:39.954529+00:00,G8fweATUBmP4GoseibygQRvYJyWHaWuw7e4LBtXTpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4458.0,False,0.0,0.0,0.0,False
2025-06-03T07:29:49.214112+00:00,ENTJj3vGb9s7c6kiB8NiJt3U1K8raygzGYi3Eu4cpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.51e-06,4512.0,False,0.0,0.0,0.0,False
2025-06-03T07:29:52.254960+00:00,G8fweATUBmP4GoseibygQRvYJyWHaWuw7e4LBtXTpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4458.0,False,0.0,0.0,0.0,False
2025-06-03T07:30:01.504906+00:00,ENTJj3vGb9s7c6kiB8NiJt3U1K8raygzGYi3Eu4cpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.51e-06,4512.0,False,0.0,0.0,0.0,False
2025-06-03T07:30:05.091607+00:00,G8fweATUBmP4GoseibygQRvYJyWHaWuw7e4LBtXTpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.48e-06,4479.0,False,0.0,0.0,0.0,False
2025-06-03T07:30:13.775252+00:00,ENTJj3vGb9s7c6kiB8NiJt3U1K8raygzGYi3Eu4cpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.51e-06,4512.0,False,0.0,0.0,0.0,False
2025-06-03T07:30:17.313969+00:00,G8fweATUBmP4GoseibygQRvYJyWHaWuw7e4LBtXTpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.48e-06,4479.0,False,0.0,0.0,0.0,False
2025-06-03T07:30:28.491517+00:00,ENTJj3vGb9s7c6kiB8NiJt3U1K8raygzGYi3Eu4cpump,0,0.0093,0.0093,2,100.0,False,2.8e-08,4.51e-06,4512.0,False,0.0093,0.00093,0.0,False
2025-06-03T07:30:29.628409+00:00,G8fweATUBmP4GoseibygQRvYJyWHaWuw7e4LBtXTpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.48e-06,4479.0,False,0.0,0.0,0.0,False
