timestamp,mint,sol_in_pool,sol_raised_total,progress,sol_flow,sol_accel,unique_buyers,top3_pct,lp_burn,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like,migrated
2025-06-09T22:20:08.550032+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.204988,0.204988,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:10.107910+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.054214,0.054214,0.24,0.054214,0.054214,7,92.56,False,True,0.1595,1.33185,1.17237,False,False
2025-06-09T22:20:10.777421+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.2,0.2,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:10.995099+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.110302,0.110302,0.5,0.110302,0.110302,4,97.9,False,True,0.1858,2.01999,1.83417,False,False
2025-06-09T22:20:11.370485+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,-0.204988,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:11.887178+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.206464,0.206464,0.92,0.206464,0.206464,9,67.86,False,True,0.4599,5.93771,5.47785,False,False
2025-06-09T22:20:13.385890+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,32.453767,2.453767,10.23,2.453767,2.453767,4,96.85,False,True,2.5385,3.35361,0.81512,False,False
2025-06-09T22:20:13.891411+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,33.293312,3.293312,13.38,3.293312,3.293312,7,89.33,False,True,3.4157,4.36105,0.94532,False,False
2025-06-09T22:20:14.130014+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.054214,0.054214,0.24,0.0,-0.054214,7,92.56,False,True,0.1595,1.33185,1.17237,False,False
2025-06-09T22:20:14.208748+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:14.459525+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,-0.2,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:14.558395+00:00,Hh2N99wNEidfThD4aCEm47iAewZi8iJvt2Edz8pypump,34.579795,4.579795,17.92,4.579795,4.579795,16,56.51,False,True,5.2161,15.16925,9.95312,False,False
2025-06-09T22:20:15.830576+00:00,HVhYn8qvhXsYf9mcPkc5f5SrbLzoAs5JL2z3buadpump,31.980198,1.980198,8.38,1.980198,1.980198,2,100.0,False,True,2.0745,2.89001,0.81556,False,False
2025-06-09T22:20:16.097265+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.2,0.2,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
2025-06-09T22:20:16.274547+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.099599,-0.010703,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:16.280234+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,31.179068,1.179068,5.12,1.179068,1.179068,8,89.09,False,True,1.2634,2.30886,1.04549,False,False
2025-06-09T22:20:16.815103+00:00,B9d2p66HirtYWnwWgQeHNcb36Smdniw7pgsGCxBapump,30.961118,0.961118,4.2,0.961118,0.961118,6,91.63,False,True,1.0874,3.87628,2.7889,False,False
2025-06-09T22:20:17.216344+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:17.581791+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.206464,0.206464,0.92,0.0,-0.206464,9,67.86,False,True,0.4599,5.93771,5.47785,False,False
2025-06-09T22:20:18.220594+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.054214,0.054214,0.24,0.0,0.0,7,92.56,False,True,0.1595,1.33185,1.17237,False,False
2025-06-09T22:20:18.294117+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:20.064814+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,32.453767,2.453767,10.23,0.0,-2.453767,4,96.85,False,True,2.5385,3.35361,0.81512,False,False
2025-06-09T22:20:20.440261+00:00,HQegkDDJ3jNN5KU9LdA4pP7HDuhUH91Cs3RNCSEaN5NJ,35.510685,5.510685,21.0,5.510685,5.510685,17,44.61,False,True,4.8014,9.41002,4.60864,False,False
2025-06-09T22:20:20.517100+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,33.293312,3.293312,13.38,0.0,-3.293312,7,89.33,False,True,3.4157,4.36105,0.94532,False,False
2025-06-09T22:20:21.340615+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:21.942662+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,-0.099599,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:22.490167+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:22.682117+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.054214,0.054214,0.24,0.0,0.0,7,92.56,False,True,0.1595,1.33185,1.17237,False,False
2025-06-09T22:20:23.055895+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.012714,0.012714,0.06,-1.166354,-2.345421,8,89.09,False,True,0.1137,2.30886,2.19518,False,False
2025-06-09T22:20:24.074946+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.206464,0.206464,0.92,0.0,0.0,9,67.86,False,True,0.4599,5.93771,5.47785,False,False
2025-06-09T22:20:24.530101+00:00,Hh2N99wNEidfThD4aCEm47iAewZi8iJvt2Edz8pypump,35.612642,5.612642,21.32,1.032847,-3.546949,20,48.69,False,True,6.597,17.60361,11.00661,False,False
2025-06-09T22:20:24.535112+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:25.420825+00:00,HVhYn8qvhXsYf9mcPkc5f5SrbLzoAs5JL2z3buadpump,30.0023,0.0023,0.01,-1.977898,-3.958096,3,100.0,False,True,0.1204,2.89438,2.77395,False,False
2025-06-09T22:20:25.563064+00:00,32uuZa2X2q45mo3SPE5F4urXcuZGLQN1NyDWXtuzpump,36.803708,6.803708,25.01,6.803708,6.803708,31,34.87,False,True,7.6999,21.09403,13.39412,False,False
2025-06-09T22:20:26.403186+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.0,-0.2,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
2025-06-09T22:20:26.679284+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:26.732167+00:00,B9d2p66HirtYWnwWgQeHNcb36Smdniw7pgsGCxBapump,30.961118,0.961118,4.2,0.0,-0.961118,6,91.63,False,True,1.0874,3.87628,2.7889,False,False
2025-06-09T22:20:27.587944+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,-2.140709,-2.140709,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:20:27.589853+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:27.617929+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,-0.040039,-0.040039,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:20:27.778027+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:27.972598+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,32.368219,2.368219,9.9,-0.085548,-0.085548,6,72.69,False,True,2.5067,4.87771,2.37101,False,False
2025-06-09T22:20:29.984658+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.507764,0.507764,2.25,0.49505,1.661403,9,80.24,False,True,0.6177,2.81291,2.19518,False,False
2025-06-09T22:20:30.093162+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.206464,0.206464,0.92,0.0,0.0,9,67.86,False,True,0.4599,5.93771,5.47785,False,False
2025-06-09T22:20:30.295937+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:30.671810+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:31.868234+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.040039,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:20:32.917359+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:33.544342+00:00,HQegkDDJ3jNN5KU9LdA4pP7HDuhUH91Cs3RNCSEaN5NJ,35.510685,5.510685,21.0,0.0,-5.510685,17,44.61,False,True,4.8014,9.41002,4.60864,False,False
2025-06-09T22:20:34.147902+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:34.632640+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:34.682555+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,0.0,2.140709,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:20:35.107695+00:00,HVhYn8qvhXsYf9mcPkc5f5SrbLzoAs5JL2z3buadpump,30.0023,0.0023,0.01,0.0,1.977898,3,100.0,False,True,0.1204,2.89438,2.77395,False,False
2025-06-09T22:20:35.566993+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.0,0.0,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
2025-06-09T22:20:36.068237+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,34.347417,4.347417,17.12,1.979198,2.064746,8,51.67,False,True,4.5348,6.90579,2.37101,False,False
2025-06-09T22:20:36.462078+00:00,ECAs93wLoweYqZXaiZTEJRkKZY4SGxiy81reNgiwpump,42.830346,12.830346,40.53,12.830346,12.830346,54,20.97,False,True,14.2853,31.36973,17.08439,False,False
2025-06-09T22:20:36.507157+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.206464,0.206464,0.92,0.0,0.0,9,67.86,False,True,0.4599,5.93771,5.47785,False,False
2025-06-09T22:20:36.558385+00:00,Hh2N99wNEidfThD4aCEm47iAewZi8iJvt2Edz8pypump,36.024399,6.024399,22.63,0.411757,-0.62109,27,47.31,False,True,7.0371,18.11917,11.08206,False,False
2025-06-09T22:20:36.683226+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:20:37.189102+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:37.270541+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.507764,0.507764,2.25,0.0,-0.49505,9,80.24,False,True,0.6177,2.81291,2.19518,False,False
2025-06-09T22:20:38.104678+00:00,B9d2p66HirtYWnwWgQeHNcb36Smdniw7pgsGCxBapump,30.98092,0.98092,4.28,0.019802,0.019802,7,91.08,False,True,1.1106,3.89952,2.7889,False,False
2025-06-09T22:20:38.322695+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:38.379588+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:39.922429+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:40.787201+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,0.0,0.0,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:20:42.157397+00:00,32uuZa2X2q45mo3SPE5F4urXcuZGLQN1NyDWXtuzpump,36.42295,6.42295,23.86,-0.380758,-7.184466,35,33.11,False,True,7.3808,22.21394,14.83316,False,False
2025-06-09T22:20:42.224147+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:43.884602+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,33.264351,3.264351,13.28,-1.083066,-3.062264,8,51.67,False,True,3.4774,6.90579,3.42843,False,False
2025-06-09T22:20:43.967444+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:44.087926+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.0,0.0,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
2025-06-09T22:20:44.264704+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.012714,0.012714,0.06,-0.495049,-0.495049,9,80.24,False,True,0.1296,2.81291,2.68327,False,False
2025-06-09T22:20:44.323225+00:00,HVhYn8qvhXsYf9mcPkc5f5SrbLzoAs5JL2z3buadpump,30.004988,0.004988,0.02,0.002688,0.002688,4,99.85,False,True,0.1252,2.89914,2.77395,False,False
2025-06-09T22:20:44.855002+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:20:45.519708+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:45.741485+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.206464,0.206464,0.92,0.0,0.0,9,67.86,False,True,0.4599,5.93771,5.47785,False,False
2025-06-09T22:20:46.139136+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:47.358946+00:00,HQegkDDJ3jNN5KU9LdA4pP7HDuhUH91Cs3RNCSEaN5NJ,35.510685,5.510685,21.0,0.0,0.0,17,44.61,False,True,4.8014,9.41002,4.60864,False,False
2025-06-09T22:20:47.383684+00:00,B9d2p66HirtYWnwWgQeHNcb36Smdniw7pgsGCxBapump,30.018591,0.018591,0.08,-0.962329,-0.98213,7,91.08,False,True,0.1677,3.89952,3.73177,False,False
2025-06-09T22:20:48.932678+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,0.0,0.0,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:20:49.674165+00:00,Hh2N99wNEidfThD4aCEm47iAewZi8iJvt2Edz8pypump,36.024399,6.024399,22.63,0.0,-0.411757,28,47.3,False,True,7.0394,18.12142,11.08206,False,False
2025-06-09T22:20:50.231148+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:50.374706+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:20:50.447275+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:51.039219+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:51.997280+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.012714,0.012714,0.06,0.0,0.495049,9,80.24,False,True,0.1296,2.81291,2.68327,False,False
2025-06-09T22:20:53.224538+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.025171,0.025171,0.11,-0.181293,-0.181293,9,67.86,False,True,0.2842,5.93771,5.65353,False,False
2025-06-09T22:20:53.787726+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:53.922024+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.0,0.0,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
2025-06-09T22:20:54.367857+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,32.810346,2.810346,11.59,-0.454005,0.629061,10,50.88,False,True,3.0425,7.01285,3.97034,False,False
2025-06-09T22:20:56.266883+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:20:56.372890+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,0.0,0.0,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:20:56.630541+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:20:57.335840+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:20:57.493324+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:20:58.279716+00:00,HVhYn8qvhXsYf9mcPkc5f5SrbLzoAs5JL2z3buadpump,30.004988,0.004988,0.02,0.0,-0.002688,4,99.85,False,True,0.1252,2.89914,2.77395,False,False
2025-06-09T22:20:59.349163+00:00,B9d2p66HirtYWnwWgQeHNcb36Smdniw7pgsGCxBapump,30.018591,0.018591,0.08,0.0,0.962329,7,91.08,False,True,0.1677,3.89952,3.73177,False,False
2025-06-09T22:21:00.172903+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:21:00.320503+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.012714,0.012714,0.06,0.0,0.0,9,80.24,False,True,0.1296,2.81291,2.68327,False,False
2025-06-09T22:21:01.806933+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:21:01.960564+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:21:02.363784+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:21:02.397936+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.030164,0.030164,0.14,0.004992,0.186285,11,67.75,False,True,0.2933,5.94684,5.65353,False,False
2025-06-09T22:21:05.150721+00:00,HQegkDDJ3jNN5KU9LdA4pP7HDuhUH91Cs3RNCSEaN5NJ,36.049793,6.049793,22.7,0.539109,0.539109,21,42.07,False,True,5.3684,9.977,4.60864,False,False
2025-06-09T22:21:05.225477+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.0,0.0,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
2025-06-09T22:21:06.084103+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:21:06.516352+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,0.0,0.0,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:21:07.347157+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:21:07.716408+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:21:08.076853+00:00,Hh2N99wNEidfThD4aCEm47iAewZi8iJvt2Edz8pypump,35.347731,5.347731,20.47,-0.676668,-0.676668,29,44.79,False,True,6.4371,19.13609,12.69904,False,False
2025-06-09T22:21:09.095783+00:00,Bh3ozZwiSiu5CF4zFNdh7js8hWSEfh39zszZfKchpump,31.063059,1.063059,4.63,-1.747287,-1.293282,11,50.4,False,True,1.3393,7.0803,5.74099,False,False
2025-06-09T22:21:09.332184+00:00,32uuZa2X2q45mo3SPE5F4urXcuZGLQN1NyDWXtuzpump,31.990717,1.990717,8.42,-4.432233,-4.051475,35,33.11,False,True,3.0705,22.21394,19.14345,False,False
2025-06-09T22:21:09.445908+00:00,7udzi87Frt4QgyLvRyFkCCAovXDoTcM9aAFoY8M7pump,30.017704,0.017704,0.08,0.00499,0.00499,11,79.98,False,True,0.1388,2.82204,2.68327,False,False
2025-06-09T22:21:09.817690+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:21:10.228095+00:00,EL99wUMDuaSNG9qFFmkeDfJGfTgoevR5k3hx8X2mpump,30.030164,0.030164,0.14,0.0,-0.004992,11,67.75,False,True,0.2933,5.94684,5.65353,False,False
2025-06-09T22:21:10.418526+00:00,EKPgUtgiXJo6uVDJ7PFJokR9c3cWSNzKhmx31ycdpump,30.209901,0.209901,0.94,0.0,0.0,5,93.18,False,True,0.2925,2.22419,1.93171,False,False
2025-06-09T22:21:10.722228+00:00,B9d2p66HirtYWnwWgQeHNcb36Smdniw7pgsGCxBapump,30.023582,0.023582,0.11,0.004991,0.004991,9,90.87,False,True,0.1769,3.90865,3.73177,False,False
2025-06-09T22:21:10.788493+00:00,HVhYn8qvhXsYf9mcPkc5f5SrbLzoAs5JL2z3buadpump,30.004988,0.004988,0.02,0.0,0.0,4,99.85,False,True,0.1252,2.89914,2.77395,False,False
2025-06-09T22:21:11.659092+00:00,AcCuvZXDkVRPMnLh58134btrruV948V13r4TXhtapump,30.2,0.2,0.9,0.0,0.0,4,96.97,False,True,0.3451,3.44702,3.10191,False,False
2025-06-09T22:21:11.821184+00:00,Domz7qbEeyZPm9CkQ5mgVB8dsN9JJ6dq5u4eXZAnpump,30.014175,0.014175,0.06,0.0,0.0,7,92.56,False,True,0.1222,1.33185,1.20965,False,False
2025-06-09T22:21:14.136615+00:00,HCx6ZboTzUCkm7AcxNAvhVNgJhpgAZbbwrVQfqA8zhEM,30.204988,0.204988,0.92,0.0,0.0,5,99.73,False,True,0.3126,3.39024,3.07766,False,False
2025-06-09T22:21:14.200960+00:00,DCXoc862BV8N3dNSAP9XPuuCvqKGFVSHAKfUAXNvpump,31.152603,1.152603,5.01,0.0,0.0,7,89.33,False,True,1.2965,4.36105,3.06452,False,False
2025-06-09T22:21:15.880590+00:00,6SGVcnkQFumMxq4kWZ1UdTeZ6zx2hesZ6Uyyb2H5pump,30.2,0.2,0.9,0.0,0.0,5,90.5,False,True,0.3311,3.29742,2.9663,False,False
