timestamp,mint,progress,R,A,unique_buyers,top3_pct,lp_burn,price_sol,price_usd,mcap_usd,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like
2025-06-03T06:56:51.411071+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:57:04.123955+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:57:16.372838+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:57:29.653599+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:57:42.071764+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:58:18.613078+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:58:31.237755+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T06:59:18.201256+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0.17,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:00:05.267842+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:00:42.423175+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0.01,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:00:54.822370+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:01:07.114414+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:01:19.321301+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:01:41.862644+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:01:54.170303+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:02:06.504541+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:02:28.791623+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:02:41.240207+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:02:53.570828+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
2025-06-03T07:03:06.118509+00:00,HNfSjYZ4jJTyRPBqiq4FUsntB5ikvDCN68S8RSbhpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.46e-06,4462.0,False,0.0,0.0,0.0,False
