timestamp,mint,progress,R,A,unique_buyers,top3_pct,lp_burn,price_sol,price_usd,mcap_usd,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like
2025-06-02T02:11:03.062453+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:11:16.105057+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,-0.0034,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:11:28.194967+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:11:49.964844+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:12:02.425928+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,-0.0034,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:12:14.425591+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:12:36.325069+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:12:49.096124+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,-0.0034,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:13:01.128077+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:13:21.729858+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
