2025-06-06 18:39:51,796 | INFO | 📊 active trackers: 15
2025-06-06 18:40:25,547 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:40:25,549 | INFO | 📊 active trackers: 15
2025-06-06 18:40:58,106 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:40:58,107 | INFO | 📊 active trackers: 15
2025-06-06 18:41:33,530 | WARNING | Moralis HTTP 500
2025-06-06 18:41:33,635 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:41:33,635 | INFO | 📊 active trackers: 15
2025-06-06 18:42:07,849 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:42:07,850 | INFO | 📊 active trackers: 15
2025-06-06 18:42:41,544 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:42:41,545 | INFO | 📊 active trackers: 15
2025-06-06 18:43:16,701 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:43:16,702 | INFO | 📊 active trackers: 15
2025-06-06 18:43:50,757 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:43:50,758 | INFO | 📊 active trackers: 15
2025-06-06 18:44:24,485 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:44:24,487 | INFO | 📊 active trackers: 15
2025-06-06 18:44:58,637 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:44:58,638 | INFO | 📊 active trackers: 15
2025-06-06 18:45:32,315 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:45:32,316 | INFO | 📊 active trackers: 15
2025-06-06 18:46:07,492 | WARNING | Moralis HTTP 500
2025-06-06 18:46:07,595 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:46:07,595 | INFO | 📊 active trackers: 15
2025-06-06 18:46:41,164 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:46:41,169 | INFO | 📊 active trackers: 15
2025-06-06 18:47:14,844 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:47:14,846 | INFO | 📊 active trackers: 15
2025-06-06 18:47:49,444 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:47:49,445 | INFO | 📊 active trackers: 15
